gtip_pozisyon,aciklama,fasil
620413000000,"Kadınlar ve kız çocuklar için takım elbiseler, takımlar, ceketler, blazerler, elbiseler, etekler, pantolon etekler, pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar (yüzme kıyafetleri hariç) / Takım elbiseler / Sentetik liflerden",62
620419100000,"Kadınlar ve kız çocuklar için takım elbiseler, takımlar, ceketler, blazerler, elbiseler, etekler, pantolon etekler, pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar (yüzme kıyafetleri hariç) / Takım elbiseler / Dokumaya elverişli diğer maddelerden / Suni liflerden",62
620419900000,"Kadınlar ve kız çocuklar için takım elbiseler, takımlar, ceketler, blazerler, elbiseler, etekler, pantolon etekler, pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar (yüzme kıyafetleri hariç) / Takım elbiseler / Dokumaya elverişli diğer maddelerden / Diğerleri",62
620421000000,"Kadınlar ve kız çocuklar için takım elbiseler, takımlar, ceketler, blazerler, elbiseler, etekler, pantolon etekler, pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar (yüzme kıyafetleri hariç) / Takımlar / Yünden veya ince hayvan kıllarından",62
620422100000,"Kadınlar ve kız çocuklar için takım elbiseler, takımlar, ceketler, blazerler, elbiseler, etekler, pantolon etekler, pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar (yüzme kıyafetleri hariç) / Takımlar / Pamuktan / Mesleki kıyafetler",62
620422800000,"Kadınlar ve kız çocuklar için takım elbiseler, takımlar, ceketler, blazerler, elbiseler, etekler, pantolon etekler, pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar (yüzme kıyafetleri hariç) / Takımlar / Pamuktan / Diğerleri",62
620423100000,"Kadınlar ve kız çocuklar için takım elbiseler, takımlar, ceketler, blazerler, elbiseler, etekler, pantolon etekler, pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar (yüzme kıyafetleri hariç) / Takımlar / Sentetik liflerden / Mesleki kıyafetler",62
620423800000,"Kadınlar ve kız çocuklar için takım elbiseler, takımlar, ceketler, blazerler, elbiseler, etekler, pantolon etekler, pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar (yüzme kıyafetleri hariç) / Takımlar / Sentetik liflerden / Diğerleri",62
620429110000,"Kadınlar ve kız çocuklar için takım elbiseler, takımlar, ceketler, blazerler, elbiseler, etekler, pantolon etekler, pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar (yüzme kıyafetleri hariç) / Takımlar / Dokumaya elverişli diğer maddelerden / Suni liflerden / Mesleki kıyafetler",62
620429180000,"Kadınlar ve kız çocuklar için takım elbiseler, takımlar, ceketler, blazerler, elbiseler, etekler, pantolon etekler, pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar (yüzme kıyafetleri hariç) / Takımlar / Dokumaya elverişli diğer maddelerden / Suni liflerden / Diğerleri",62
620429900000,"Kadınlar ve kız çocuklar için takım elbiseler, takımlar, ceketler, blazerler, elbiseler, etekler, pantolon etekler, pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar (yüzme kıyafetleri hariç) / Takımlar / Dokumaya elverişli diğer maddelerden / Diğerleri",62
620431000000,"Kadınlar ve kız çocuklar için takım elbiseler, takımlar, ceketler, blazerler, elbiseler, etekler, pantolon etekler, pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar (yüzme kıyafetleri hariç) / Ceketler ve blazerler / Yünden veya ince hayvan kıllarından",62
620432100000,"Kadınlar ve kız çocuklar için takım elbiseler, takımlar, ceketler, blazerler, elbiseler, etekler, pantolon etekler, pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar (yüzme kıyafetleri hariç) / Ceketler ve blazerler / Pamuktan / Mesleki kıyafetler",62
620432900012,"Kadınlar ve kız çocuklar için takım elbiseler, takımlar, ceketler, blazerler, elbiseler, etekler, pantolon etekler, pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar (yüzme kıyafetleri hariç) / Ceketler ve blazerler / Pamuktan / Diğerleri / Denimden olanlar",62
620432900013,"Kadınlar ve kız çocuklar için takım elbiseler, takımlar, ceketler, blazerler, elbiseler, etekler, pantolon etekler, pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar (yüzme kıyafetleri hariç) / Ceketler ve blazerler / Pamuktan / Diğerleri / Kadifeden olanlar",62
620432900018,"Kadınlar ve kız çocuklar için takım elbiseler, takımlar, ceketler, blazerler, elbiseler, etekler, pantolon etekler, pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar (yüzme kıyafetleri hariç) / Ceketler ve blazerler / Pamuktan / Diğerleri / Diğerleri",62
620433100000,"Kadınlar ve kız çocuklar için takım elbiseler, takımlar, ceketler, blazerler, elbiseler, etekler, pantolon etekler, pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar (yüzme kıyafetleri hariç) / Ceketler ve blazerler / Sentetik liflerden / Mesleki kıyafetler",62
620433900000,"Kadınlar ve kız çocuklar için takım elbiseler, takımlar, ceketler, blazerler, elbiseler, etekler, pantolon etekler, pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar (yüzme kıyafetleri hariç) / Ceketler ve blazerler / Sentetik liflerden / Diğerleri",62
620439110000,"Kadınlar ve kız çocuklar için takım elbiseler, takımlar, ceketler, blazerler, elbiseler, etekler, pantolon etekler, pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar (yüzme kıyafetleri hariç) / Ceketler ve blazerler / Dokumaya elverişli diğer maddelerden / Suni liflerden / Mesleki kıyafetler",62
620439190000,"Kadınlar ve kız çocuklar için takım elbiseler, takımlar, ceketler, blazerler, elbiseler, etekler, pantolon etekler, pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar (yüzme kıyafetleri hariç) / Ceketler ve blazerler / Dokumaya elverişli diğer maddelerden / Suni liflerden / Diğerleri",62
620439900000,"Kadınlar ve kız çocuklar için takım elbiseler, takımlar, ceketler, blazerler, elbiseler, etekler, pantolon etekler, pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar (yüzme kıyafetleri hariç) / Ceketler ve blazerler / Dokumaya elverişli diğer maddelerden / Diğerleri",62
620441000000,"Kadınlar ve kız çocuklar için takım elbiseler, takımlar, ceketler, blazerler, elbiseler, etekler, pantolon etekler, pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar (yüzme kıyafetleri hariç) / Elbiseler / Yünden veya ince hayvan kıllarından",62
620442000012,"Kadınlar ve kız çocuklar için takım elbiseler, takımlar, ceketler, blazerler, elbiseler, etekler, pantolon etekler, pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar (yüzme kıyafetleri hariç) / Elbiseler / Pamuktan / Denimden olanlar",62
620442000013,"Kadınlar ve kız çocuklar için takım elbiseler, takımlar, ceketler, blazerler, elbiseler, etekler, pantolon etekler, pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar (yüzme kıyafetleri hariç) / Elbiseler / Pamuktan / Kadifeden olanlar",62
620442000018,"Kadınlar ve kız çocuklar için takım elbiseler, takımlar, ceketler, blazerler, elbiseler, etekler, pantolon etekler, pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar (yüzme kıyafetleri hariç) / Elbiseler / Pamuktan / Diğerleri",62
620443000011,"Kadınlar ve kız çocuklar için takım elbiseler, takımlar, ceketler, blazerler, elbiseler, etekler, pantolon etekler, pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar (yüzme kıyafetleri hariç) / Elbiseler / Sentetik liflerden / Gelinlikler",62
620443000019,"Kadınlar ve kız çocuklar için takım elbiseler, takımlar, ceketler, blazerler, elbiseler, etekler, pantolon etekler, pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar (yüzme kıyafetleri hariç) / Elbiseler / Sentetik liflerden / Diğerleri",62
620444000011,"Kadınlar ve kız çocuklar için takım elbiseler, takımlar, ceketler, blazerler, elbiseler, etekler, pantolon etekler, pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar (yüzme kıyafetleri hariç) / Elbiseler / Suni liflerden / Gelinlikler",62
620444000019,"Kadınlar ve kız çocuklar için takım elbiseler, takımlar, ceketler, blazerler, elbiseler, etekler, pantolon etekler, pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar (yüzme kıyafetleri hariç) / Elbiseler / Suni liflerden / Diğerleri",62
620449100011,"Kadınlar ve kız çocuklar için takım elbiseler, takımlar, ceketler, blazerler, elbiseler, etekler, pantolon etekler, pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar (yüzme kıyafetleri hariç) / Elbiseler / Dokumaya elverişli diğer maddelerden / İpek veya ipek döküntülerinden / Gelinlikler",62
620449100019,"Kadınlar ve kız çocuklar için takım elbiseler, takımlar, ceketler, blazerler, elbiseler, etekler, pantolon etekler, pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar (yüzme kıyafetleri hariç) / Elbiseler / Dokumaya elverişli diğer maddelerden / İpek veya ipek döküntülerinden / Diğerleri",62
620449900000,"Kadınlar ve kız çocuklar için takım elbiseler, takımlar, ceketler, blazerler, elbiseler, etekler, pantolon etekler, pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar (yüzme kıyafetleri hariç) / Elbiseler / Dokumaya elverişli diğer maddelerden / Diğerleri",62
620451000011,"Kadınlar ve kız çocuklar için takım elbiseler, takımlar, ceketler, blazerler, elbiseler, etekler, pantolon etekler, pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar (yüzme kıyafetleri hariç) / Etekler ve pantolon etekler / Yünden veya ince hayvan kıllarından / Etekler / Yünden el yapımı olanlar",62
620451000019,"Kadınlar ve kız çocuklar için takım elbiseler, takımlar, ceketler, blazerler, elbiseler, etekler, pantolon etekler, pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar (yüzme kıyafetleri hariç) / Etekler ve pantolon etekler / Yünden veya ince hayvan kıllarından / Etekler / Diğerleri",62
620451000021,"Kadınlar ve kız çocuklar için takım elbiseler, takımlar, ceketler, blazerler, elbiseler, etekler, pantolon etekler, pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar (yüzme kıyafetleri hariç) / Etekler ve pantolon etekler / Yünden veya ince hayvan kıllarından / Pantolon etekler / Yünden el yapımı olanlar",62
620451000029,"Kadınlar ve kız çocuklar için takım elbiseler, takımlar, ceketler, blazerler, elbiseler, etekler, pantolon etekler, pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar (yüzme kıyafetleri hariç) / Etekler ve pantolon etekler / Yünden veya ince hayvan kıllarından / Pantolon etekler / Diğerleri",62
620452000012,"Kadınlar ve kız çocuklar için takım elbiseler, takımlar, ceketler, blazerler, elbiseler, etekler, pantolon etekler, pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar (yüzme kıyafetleri hariç) / Etekler ve pantolon etekler / Pamuktan / Etekler / Denimden olanlar",62
620452000013,"Kadınlar ve kız çocuklar için takım elbiseler, takımlar, ceketler, blazerler, elbiseler, etekler, pantolon etekler, pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar (yüzme kıyafetleri hariç) / Etekler ve pantolon etekler / Pamuktan / Etekler / Kadifeden olanlar",62
620452000018,"Kadınlar ve kız çocuklar için takım elbiseler, takımlar, ceketler, blazerler, elbiseler, etekler, pantolon etekler, pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar (yüzme kıyafetleri hariç) / Etekler ve pantolon etekler / Pamuktan / Etekler / Diğerleri",62
620452000022,"Kadınlar ve kız çocuklar için takım elbiseler, takımlar, ceketler, blazerler, elbiseler, etekler, pantolon etekler, pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar (yüzme kıyafetleri hariç) / Etekler ve pantolon etekler / Pamuktan / Pantolon etekler",62
620453000000,"Kadınlar ve kız çocuklar için takım elbiseler, takımlar, ceketler, blazerler, elbiseler, etekler, pantolon etekler, pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar (yüzme kıyafetleri hariç) / Etekler ve pantolon etekler / Sentetik liflerden",62
620459100000,"Kadınlar ve kız çocuklar için takım elbiseler, takımlar, ceketler, blazerler, elbiseler, etekler, pantolon etekler, pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar (yüzme kıyafetleri hariç) / Etekler ve pantolon etekler / Dokumaya elverişli diğer maddelerden / Suni liflerden",62
620459900000,"Kadınlar ve kız çocuklar için takım elbiseler, takımlar, ceketler, blazerler, elbiseler, etekler, pantolon etekler, pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar (yüzme kıyafetleri hariç) / Etekler ve pantolon etekler / Dokumaya elverişli diğer maddelerden / Diğerleri",62
620461100000,"Kadınlar ve kız çocuklar için takım elbiseler, takımlar, ceketler, blazerler, elbiseler, etekler, pantolon etekler, pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar (yüzme kıyafetleri hariç) / Pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar / Yünden veya ince hayvan kıllarından / Pantolonlar ve kısa pantolonlar",62
620461850000,"Kadınlar ve kız çocuklar için takım elbiseler, takımlar, ceketler, blazerler, elbiseler, etekler, pantolon etekler, pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar (yüzme kıyafetleri hariç) / Pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar / Yünden veya ince hayvan kıllarından / Diğerleri",62
620462110000,"Kadınlar ve kız çocuklar için takım elbiseler, takımlar, ceketler, blazerler, elbiseler, etekler, pantolon etekler, pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar (yüzme kıyafetleri hariç) / Pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar / Pamuktan / Pantolonlar ve kısa pantolonlar / Mesleki kıyafetler",62
620462310000,"Kadınlar ve kız çocuklar için takım elbiseler, takımlar, ceketler, blazerler, elbiseler, etekler, pantolon etekler, pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar (yüzme kıyafetleri hariç) / Pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar / Pamuktan / Pantolonlar ve kısa pantolonlar / Diğerleri / Denimden olanlar",62
620462330000,"Kadınlar ve kız çocuklar için takım elbiseler, takımlar, ceketler, blazerler, elbiseler, etekler, pantolon etekler, pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar (yüzme kıyafetleri hariç) / Pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar / Pamuktan / Pantolonlar ve kısa pantolonlar / Diğerleri / Atkı iplikli kadifeden olanlar",62
620462390000,"Kadınlar ve kız çocuklar için takım elbiseler, takımlar, ceketler, blazerler, elbiseler, etekler, pantolon etekler, pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar (yüzme kıyafetleri hariç) / Pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar / Pamuktan / Pantolonlar ve kısa pantolonlar / Diğerleri / Diğerleri",62
620462510000,"Kadınlar ve kız çocuklar için takım elbiseler, takımlar, ceketler, blazerler, elbiseler, etekler, pantolon etekler, pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar (yüzme kıyafetleri hariç) / Pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar / Pamuktan / Askılı ve üst ön parçalı tulumlar / Mesleki kıyafetler",62
620462590000,"Kadınlar ve kız çocuklar için takım elbiseler, takımlar, ceketler, blazerler, elbiseler, etekler, pantolon etekler, pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar (yüzme kıyafetleri hariç) / Pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar / Pamuktan / Askılı ve üst ön parçalı tulumlar / Diğerleri",62
620462900000,"Kadınlar ve kız çocuklar için takım elbiseler, takımlar, ceketler, blazerler, elbiseler, etekler, pantolon etekler, pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar (yüzme kıyafetleri hariç) / Pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar / Pamuktan / Diğerleri",62
620463110000,"Kadınlar ve kız çocuklar için takım elbiseler, takımlar, ceketler, blazerler, elbiseler, etekler, pantolon etekler, pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar (yüzme kıyafetleri hariç) / Pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar / Sentetik liflerden / Pantolonlar ve kısa pantolonlar / Mesleki kıyafetler",62
620463180000,"Kadınlar ve kız çocuklar için takım elbiseler, takımlar, ceketler, blazerler, elbiseler, etekler, pantolon etekler, pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar (yüzme kıyafetleri hariç) / Pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar / Sentetik liflerden / Pantolonlar ve kısa pantolonlar / Diğerleri",62
620463310000,"Kadınlar ve kız çocuklar için takım elbiseler, takımlar, ceketler, blazerler, elbiseler, etekler, pantolon etekler, pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar (yüzme kıyafetleri hariç) / Pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar / Sentetik liflerden / Askılı ve üst ön parçalı tulumlar / Mesleki kıyafetler",62
620463390000,"Kadınlar ve kız çocuklar için takım elbiseler, takımlar, ceketler, blazerler, elbiseler, etekler, pantolon etekler, pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar (yüzme kıyafetleri hariç) / Pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar / Sentetik liflerden / Askılı ve üst ön parçalı tulumlar / Diğerleri",62
620463900000,"Kadınlar ve kız çocuklar için takım elbiseler, takımlar, ceketler, blazerler, elbiseler, etekler, pantolon etekler, pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar (yüzme kıyafetleri hariç) / Pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar / Sentetik liflerden / Diğerleri",62
620469110000,"Kadınlar ve kız çocuklar için takım elbiseler, takımlar, ceketler, blazerler, elbiseler, etekler, pantolon etekler, pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar (yüzme kıyafetleri hariç) / Pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar / Dokumaya elverişli diğer maddelerden / Suni liflerden / Pantolonlar ve kısa pantolonlar / Mesleki kıyafetler",62
620469180000,"Kadınlar ve kız çocuklar için takım elbiseler, takımlar, ceketler, blazerler, elbiseler, etekler, pantolon etekler, pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar (yüzme kıyafetleri hariç) / Pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar / Dokumaya elverişli diğer maddelerden / Suni liflerden / Pantolonlar ve kısa pantolonlar / Diğerleri",62
620469310000,"Kadınlar ve kız çocuklar için takım elbiseler, takımlar, ceketler, blazerler, elbiseler, etekler, pantolon etekler, pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar (yüzme kıyafetleri hariç) / Pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar / Dokumaya elverişli diğer maddelerden / Suni liflerden / Askılı ve üst ön parçalı tulumlar / Mesleki kıyafetler",62
620469390000,"Kadınlar ve kız çocuklar için takım elbiseler, takımlar, ceketler, blazerler, elbiseler, etekler, pantolon etekler, pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar (yüzme kıyafetleri hariç) / Pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar / Dokumaya elverişli diğer maddelerden / Suni liflerden / Askılı ve üst ön parçalı tulumlar / Diğerleri",62
620469500000,"Kadınlar ve kız çocuklar için takım elbiseler, takımlar, ceketler, blazerler, elbiseler, etekler, pantolon etekler, pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar (yüzme kıyafetleri hariç) / Pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar / Dokumaya elverişli diğer maddelerden / Suni liflerden / Diğerleri",62
620469900000,"Kadınlar ve kız çocuklar için takım elbiseler, takımlar, ceketler, blazerler, elbiseler, etekler, pantolon etekler, pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar (yüzme kıyafetleri hariç) / Pantolonlar, askılı ve üst ön parçalı tulumlar, kısa pantolonlar ve şortlar / Dokumaya elverişli diğer maddelerden / Diğerleri",62
620520000012,Erkekler ve erkek çocuklar için gömlekler / Pamuktan / Denimden olanlar,62
620520000013,Erkekler ve erkek çocuklar için gömlekler / Pamuktan / Kadifeden olanlar,62
620520000018,Erkekler ve erkek çocuklar için gömlekler / Pamuktan / Diğerleri,62
620530000000,Erkekler ve erkek çocuklar için gömlekler / Sentetik veya suni liflerden,62
620590100000,Erkekler ve erkek çocuklar için gömlekler / Dokumaya elverişli diğer maddelerden / Keten veya ramiden,62
620590800011,Erkekler ve erkek çocuklar için gömlekler / Dokumaya elverişli diğer maddelerden / Diğerleri / İpek ve ipek döküntülerinden,62
620590800012,Erkekler ve erkek çocuklar için gömlekler / Dokumaya elverişli diğer maddelerden / Diğerleri / Yünden veya ince hayvan kıllarından,62
620590800018,Erkekler ve erkek çocuklar için gömlekler / Dokumaya elverişli diğer maddelerden / Diğerleri / Diğerleri,62
620610000000,"Kadınlar ve kız çocuklar için bluzlar, gömlekler ve gömlek-bluzlar / İpekten veya ipek döküntülerinden",62
620620000000,"Kadınlar ve kız çocuklar için bluzlar, gömlekler ve gömlek-bluzlar / Yünden veya ince hayvan kıllarından",62
620630000012,"Kadınlar ve kız çocuklar için bluzlar, gömlekler ve gömlek-bluzlar / Pamuktan / Bluzlar / Denimden olanlar",62
620630000013,"Kadınlar ve kız çocuklar için bluzlar, gömlekler ve gömlek-bluzlar / Pamuktan / Bluzlar / Kadifeden olanlar",62
620630000018,"Kadınlar ve kız çocuklar için bluzlar, gömlekler ve gömlek-bluzlar / Pamuktan / Bluzlar / Diğerleri",62
620630000022,"Kadınlar ve kız çocuklar için bluzlar, gömlekler ve gömlek-bluzlar / Pamuktan / Gömlekler / Denimden olanlar",62
620630000023,"Kadınlar ve kız çocuklar için bluzlar, gömlekler ve gömlek-bluzlar / Pamuktan / Gömlekler / Kadifeden olanlar",62
620630000028,"Kadınlar ve kız çocuklar için bluzlar, gömlekler ve gömlek-bluzlar / Pamuktan / Gömlekler / Diğerleri",62
620640000000,"Kadınlar ve kız çocuklar için bluzlar, gömlekler ve gömlek-bluzlar / Sentetik veya suni liflerden",62
620690100000,"Kadınlar ve kız çocuklar için bluzlar, gömlekler ve gömlek-bluzlar / Dokumaya elverişli diğer maddelerden / Keten veya ramiden",62
620690900011,"Kadınlar ve kız çocuklar için bluzlar, gömlekler ve gömlek-bluzlar / Dokumaya elverişli diğer maddelerden / Diğerleri / Bluzlar",62
620690900012,"Kadınlar ve kız çocuklar için bluzlar, gömlekler ve gömlek-bluzlar / Dokumaya elverişli diğer maddelerden / Diğerleri / Gömlekler",62
620690900013,"Kadınlar ve kız çocuklar için bluzlar, gömlekler ve gömlek-bluzlar / Dokumaya elverişli diğer maddelerden / Diğerleri / Gömlek-bluzlar",62
620711000011,"Erkekler ve erkek çocuklar için fanilalar, atletler, külotlar, slipler, gece gömlekleri, pijamalar, bornozlar, robdöşambrlar ve benzeri eşya / Külotlar ve slipler / Pamuktan / Uzun ve kısa külotlar",62
620711000012,"Erkekler ve erkek çocuklar için fanilalar, atletler, külotlar, slipler, gece gömlekleri, pijamalar, bornozlar, robdöşambrlar ve benzeri eşya / Külotlar ve slipler / Pamuktan / Slipler",62
620719000011,"Erkekler ve erkek çocuklar için fanilalar, atletler, külotlar, slipler, gece gömlekleri, pijamalar, bornozlar, robdöşambrlar ve benzeri eşya / Külotlar ve slipler / Dokumaya elverişli diğer maddelerden / Sentetik liflerden uzun ve kısa külotlar",62
620719000012,"Erkekler ve erkek çocuklar için fanilalar, atletler, külotlar, slipler, gece gömlekleri, pijamalar, bornozlar, robdöşambrlar ve benzeri eşya / Külotlar ve slipler / Dokumaya elverişli diğer maddelerden / Sentetik liflerden slipler",62
620719000019,"Erkekler ve erkek çocuklar için fanilalar, atletler, külotlar, slipler, gece gömlekleri, pijamalar, bornozlar, robdöşambrlar ve benzeri eşya / Külotlar ve slipler / Dokumaya elverişli diğer maddelerden / Dokumaya elverişli diğer maddelerden uzun ve kısa külotlar",62
620719000029,"Erkekler ve erkek çocuklar için fanilalar, atletler, külotlar, slipler, gece gömlekleri, pijamalar, bornozlar, robdöşambrlar ve benzeri eşya / Külotlar ve slipler / Dokumaya elverişli diğer maddelerden / Dokumaya elverişli diğer maddelerden slipler",62
620721000000,"Erkekler ve erkek çocuklar için fanilalar, atletler, külotlar, slipler, gece gömlekleri, pijamalar, bornozlar, robdöşambrlar ve benzeri eşya / Gece gömlekleri ve pijamalar / Pamuktan",62
620722000000,"Erkekler ve erkek çocuklar için fanilalar, atletler, külotlar, slipler, gece gömlekleri, pijamalar, bornozlar, robdöşambrlar ve benzeri eşya / Gece gömlekleri ve pijamalar / Sentetik veya suni liflerden",62
620729000000,"Erkekler ve erkek çocuklar için fanilalar, atletler, külotlar, slipler, gece gömlekleri, pijamalar, bornozlar, robdöşambrlar ve benzeri eşya / Gece gömlekleri ve pijamalar / Dokumaya elverişli diğer maddelerden",62
620791000000,"Erkekler ve erkek çocuklar için fanilalar, atletler, külotlar, slipler, gece gömlekleri, pijamalar, bornozlar, robdöşambrlar ve benzeri eşya / Diğerleri / Pamuktan",62
620799100000,"Erkekler ve erkek çocuklar için fanilalar, atletler, külotlar, slipler, gece gömlekleri, pijamalar, bornozlar, robdöşambrlar ve benzeri eşya / Diğerleri / Dokumaya elverişli diğer maddelerden / Sentetik veya suni liflerden",62
620799900000,"Erkekler ve erkek çocuklar için fanilalar, atletler, külotlar, slipler, gece gömlekleri, pijamalar, bornozlar, robdöşambrlar ve benzeri eşya / Diğerleri / Dokumaya elverişli diğer maddelerden / Diğerleri",62
620811000000,"Kadınlar ve kız çocuklar için fanilalar, kaşkorseler, kombinezonlar, jüp veya jüponlar, slipler ve külotlar, gecelikler, pijamalar, lizözler, bornozlar, sabahlıklar ve benzeri eşya / Kombinezonlar, jüp veya jüponlar / Sentetik veya suni liflerden",62
620819000000,"Kadınlar ve kız çocuklar için fanilalar, kaşkorseler, kombinezonlar, jüp veya jüponlar, slipler ve külotlar, gecelikler, pijamalar, lizözler, bornozlar, sabahlıklar ve benzeri eşya / Kombinezonlar, jüp veya jüponlar / Dokumaya elverişli diğer maddelerden",62
